,data_num,part1_patient_mean,part1_slope,part1_std,week,Delta1,Omicron1,policy1,policy2,label
720,492.0,872.6190476190476,0.03308513708513708,0.2373127419964649,3.0,117.61904761904762,0.0,1.619047619047619,3.0,2.0
291,668.0,5123.857142857143,-0.04006487898974945,0.2977013272051175,4.0,622.952380952381,80.66666666666667,2.9047619047619047,3.0,0.0
146,821.0,15517.52380952381,-0.03484294879049854,0.27907486386870833,3.0,0.0,474.4761904761905,1.0,1.0,0.0
765,631.0,3017.809523809524,0.015522704603387302,0.12801129916532272,2.0,446.0952380952381,0.23809523809523808,1.0,1.0,2.0
701,52.0,6.809523809523809,-0.02355575459023735,0.16559590358481768,4.0,0.0,0.0,2.4761904761904763,1.3571428571428572,2.0
803,265.0,273.42857142857144,0.022568604699928694,0.15055027633123275,0.0,0.0,0.0,1.4047619047619047,2.2142857142857144,2.0
254,125.0,28.714285714285715,0.0028860028860028847,0.21774862130706768,0.0,0.0,0.0,1.0,1.0,0.0
703,615.0,2054.5238095238096,0.013059508984166518,0.13889136022011456,0.0,364.2857142857143,0.0,1.6666666666666667,1.0,2.0
783,487.0,671.7619047619048,0.024787854191263274,0.18395995611434662,5.0,75.95238095238095,0.0,1.5714285714285714,2.7142857142857144,2.0
94,192.0,175.0,-0.031733147804576374,0.22523293560988525,4.0,0.0,0.0,2.357142857142857,2.0,0.0
876,251.0,105.33333333333333,0.006457574046506853,0.06395756872210788,0.0,0.0,0.0,1.0,1.6071428571428572,2.0
384,445.0,587.8095238095239,-6.942742791799687e-05,0.2494973766421726,5.0,1.4761904761904763,0.0,2.0,2.0,1.0
583,645.0,5099.238095238095,0.033827909958146364,0.26666830412624287,2.0,545.8095238095239,5.9523809523809526,1.0,2.5714285714285716,1.0
45,774.0,160895.7142857143,-0.03350776006568154,0.26074220915163815,5.0,0.0,345.7142857142857,1.7619047619047619,1.0,0.0
399,447.0,577.0952380952381,-0.0069999183206730375,0.257644687004043,0.0,1.5238095238095237,0.0,2.0,2.0,1.0
602,644.0,4964.0,0.03664802719645193,0.26927855849521515,1.0,530.9047619047619,5.761904761904762,1.0,2.4285714285714284,1.0
338,894.0,115061.28571428571,0.020742054007958578,0.26535487376782585,6.0,0.0,12.476190476190476,1.0,1.0,1.0
341,832.0,9289.238095238095,-0.021073214978210995,0.25228157284488023,0.0,0.0,356.5238095238095,1.0,1.0,1.0
331,745.0,339486.7619047619,0.01748790314417022,0.2006524125874136,4.0,0.09523809523809523,149.52380952380952,2.8095238095238093,2.0,1.0
909,702.0,20033.809523809523,0.011627769055571157,0.07630579148046648,3.0,28.666666666666668,819.5238095238095,3.0,3.0,2.0
518,405.0,568.0952380952381,0.02984015984015984,0.24507496573695486,0.0,0.0,0.0,2.0,2.0,1.0
186,937.0,38519.76190476191,-0.022089926364510237,0.2153434839154974,0.0,0.0,211.0,1.0,1.0,0.0
714,879.0,75449.90476190476,0.019929093768783566,0.17580247159946544,5.0,0.0,42.857142857142854,1.0,1.0,2.0
788,145.0,16.571428571428573,-0.0020211576502967227,0.059180678043645844,6.0,0.0,0.0,1.0,1.0,2.0
65,21.0,86.33333333333333,-0.022196499153020886,0.2025141285805319,1.0,0.0,0.0,2.4285714285714284,3.0,0.0
791,486.0,636.0,0.020785677390791027,0.16128884510328687,4.0,68.33333333333333,0.0,1.619047619047619,2.5714285714285716,2.0
951,158.0,20.571428571428573,0.004426432036640852,0.04308036421249617,5.0,0.0,0.0,1.0,1.9285714285714286,2.0
823,166.0,112.80952380952381,0.04073583029499502,0.27810366442193873,6.0,0.0,0.0,1.3333333333333333,2.25,2.0
22,12.0,274.7142857142857,-0.04813799451703919,0.3301331614906145,6.0,0.0,0.0,2.0,3.0,0.0
362,462.0,540.9047619047619,-0.011185383244206771,0.2548688524429549,1.0,2.238095238095238,0.0,2.0,2.0,1.0
199,120.0,31.952380952380953,0.0010500138159712643,0.22431185351382588,2.0,0.0,0.0,1.0,1.0,0.0
628,643.0,4822.333333333333,0.03982860779826939,0.28152847853722657,0.0,523.6666666666666,5.619047619047619,1.0,2.2857142857142856,1.0
894,708.0,33744.619047619046,0.01642654163172726,0.10532561586693409,2.0,5.904761904761905,591.7619047619048,3.0,3.0,2.0
735,84.0,22.047619047619047,0.016821273964131103,0.24812099057338727,1.0,0.0,0.0,1.0,1.0,2.0
393,420.0,620.7619047619048,-0.009372361384745282,0.29488234428176924,1.0,0.2857142857142857,0.0,2.0,2.0,1.0
594,500.0,1190.5238095238096,0.036095737878420374,0.2755349165670445,4.0,202.95238095238096,0.0,2.0476190476190474,3.0,1.0
229,175.0,240.95238095238096,0.0343982052011249,0.27773323098317126,1.0,0.0,0.0,1.8095238095238095,2.4642857142857144,0.0
353,330.0,410.4761904761905,-0.0256206690835666,0.28869845945895567,2.0,0.0,0.0,2.5,2.4285714285714284,1.0
17,29.0,59.857142857142854,-0.024851088760863192,0.22985007555997025,2.0,0.0,0.0,2.8095238095238093,2.857142857142857,0.0
454,409.0,597.7142857142857,0.020850439882697948,0.2698867509384159,4.0,0.0,0.0,2.0,2.0,1.0
601,287.0,753.2857142857143,0.039800702442211865,0.27355183573923025,1.0,0.0,0.0,2.3333333333333335,2.5,1.0
360,142.0,18.571428571428573,-0.006746031746031746,0.24257037743107598,3.0,0.0,0.0,1.0,1.0,1.0
702,614.0,2006.6666666666667,0.014311955168119549,0.14446930425230584,6.0,364.1904761904762,0.0,1.7619047619047619,1.0,2.0
449,530.0,1675.142857142857,0.0249692962972641,0.28513297157637696,6.0,399.0952380952381,0.0,3.0,3.0,1.0
897,858.0,17281.238095238095,0.017014870751045554,0.12179913054067781,5.0,0.0,92.95238095238095,1.0,1.0,2.0
127,178.0,267.4761904761905,0.010668700926580581,0.2234527529219911,4.0,0.0,0.0,2.0238095238095237,2.357142857142857,0.0
284,322.0,505.42857142857144,-0.035515364916773366,0.25701968562211486,1.0,0.0,0.0,2.5,2.5,0.0
15,30.0,57.142857142857146,-0.02628649545942779,0.23470555241124655,3.0,0.0,0.0,2.857142857142857,2.7857142857142856,0.0
96,181.0,267.0952380952381,-0.013087465021166672,0.20214106992406278,0.0,0.0,0.0,2.1904761904761907,2.25,0.0
666,606.0,1699.2380952380952,0.025358272414472235,0.20608338496431702,5.0,388.7142857142857,0.0,2.5238095238095237,1.0,2.0
178,312.0,754.5714285714286,-0.03782858459664543,0.2694803332496911,5.0,0.0,0.0,2.5,2.5,0.0
749,635.0,3541.1428571428573,0.022882663382492206,0.1689554526497701,6.0,461.42857142857144,1.619047619047619,1.0,1.1428571428571428,2.0
213,906.0,111236.76190476191,-0.01331784838906298,0.23556642218097626,4.0,0.0,24.38095238095238,1.0,1.0,0.0
768,872.0,54397.04761904762,0.026280147820695966,0.19308896643543288,5.0,0.0,83.14285714285714,1.0,1.0,2.0
707,616.0,2093.3809523809523,0.008629829002805778,0.12378777026263248,1.0,362.85714285714283,0.0,1.5714285714285714,1.0,2.0
357,744.0,330119.5714285714,0.01957001636227437,0.20809096258155915,3.0,0.09523809523809523,168.8095238095238,2.857142857142857,2.0,1.0
132,820.0,16375.190476190477,-0.03706392652778929,0.2752788938711576,2.0,0.0,478.2857142857143,1.0,1.0,0.0
313,173.0,218.38095238095238,0.045420287146905845,0.31394585521395985,6.0,0.0,0.0,1.6666666666666667,2.5,0.0
401,446.0,579.8571428571429,0.0003308012741974963,0.2479481194926391,6.0,1.4761904761904763,0.0,2.0,2.0,1.0
129,929.0,51979.23809523809,-0.025078464563634346,0.264930843014035,6.0,0.0,76.9047619047619,1.0,1.0,0.0
537,343.0,369.95238095238096,-0.012787825671261249,0.22464058762311737,1.0,0.0,0.0,2.4761904761904763,2.0,1.0
721,281.0,595.2380952380952,0.025695079568319002,0.19393063764220705,2.0,0.0,0.0,2.1904761904761907,2.5,2.0
591,836.0,8342.47619047619,-0.012128546633540942,0.1724759780246661,4.0,0.0,309.1904761904762,1.0,1.0,1.0
590,673.0,4375.857142857143,-0.03392148295512648,0.24048018433079066,2.0,543.047619047619,156.04761904761904,3.0,3.0,1.0
941,149.0,15.238095238095237,-0.002179962894248608,0.033690986991632636,3.0,0.0,0.0,1.0,1.2857142857142858,2.0
5,43.0,19.952380952380953,-0.040468460111317245,0.2806172695901403,2.0,0.0,0.0,2.9047619047619047,2.0,0.0
930,687.0,4696.857142857143,0.006245224293704391,0.04678596386074255,2.0,236.28571428571428,647.0,3.0,3.0,2.0
501,546.0,1687.3333333333333,-0.010168240850059027,0.3268742443018924,1.0,454.76190476190476,0.0,3.0,3.0,1.0
150,796.0,44084.76190476191,-0.021253405491609013,0.2281261875603904,6.0,0.0,384.23809523809524,1.0,1.0,0.0
742,636.0,3669.809523809524,0.023557356713809978,0.1723082823920559,0.0,469.4761904761905,1.7142857142857142,1.0,1.2857142857142858,2.0
500,547.0,1698.8095238095239,-0.019012787978305214,0.31538450937794515,2.0,464.7142857142857,0.0,3.0,3.0,1.0
631,498.0,1105.4285714285713,0.034611822812162366,0.2663469309156218,2.0,182.57142857142858,0.0,1.9047619047619047,3.0,1.0
831,55.0,5.0,-0.018137035378414688,0.13220889319090215,0.0,0.0,0.0,2.3333333333333335,1.1428571428571428,2.0
764,80.0,19.476190476190474,0.010660980810234543,0.21258149002248355,4.0,0.0,0.0,1.0,1.0,2.0
567,517.0,1501.2857142857142,0.010235438605659935,0.21620725793904014,0.0,353.2857142857143,0.0,3.0,3.0,1.0
244,318.0,596.952380952381,-0.037928598598054655,0.26972486606905055,4.0,0.0,0.0,2.5,2.5,0.0
603,738.0,273759.7619047619,0.03282955463620856,0.23739385341588634,4.0,0.09523809523809523,136.95238095238096,3.0,2.2142857142857144,1.0
6,39.0,30.904761904761905,-0.03555555555555555,0.26779632858529356,5.0,0.0,0.0,3.0,2.142857142857143,0.0
223,118.0,32.0,0.014512987012987009,0.26220221204253785,0.0,0.0,0.0,1.0,1.0,0.0
813,842.0,7604.047619047619,-0.0022101161397429323,0.06255624893603347,3.0,0.0,227.71428571428572,1.0,1.0,2.0
198,119.0,32.0,0.007709311964631116,0.22315081875960668,1.0,0.0,0.0,1.0,1.0,0.0
93,182.0,263.23809523809524,-0.020967686666895104,0.2095540105615576,1.0,0.0,0.0,2.2142857142857144,2.2142857142857144,0.0
547,379.0,413.14285714285717,-0.00011347875425545452,0.20273768248791238,2.0,0.0,0.0,2.0,2.0,1.0
302,746.0,342947.04761904763,0.015382696585903513,0.19780235941896393,5.0,0.09523809523809523,134.71428571428572,2.761904761904762,2.0,0.0
227,132.0,25.571428571428573,-0.02796536796536797,0.24022329412562055,0.0,0.0,0.0,1.0,1.0,0.0
871,845.0,7587.0952380952385,0.00290410785279112,0.058186712648070585,6.0,0.0,180.85714285714286,1.0,1.0,2.0
85,189.0,206.66666666666666,-0.033604720152943496,0.2359769213426551,1.0,0.0,0.0,2.357142857142857,2.0,0.0
42,23.0,75.57142857142857,-0.020655534941249224,0.22850488764371915,3.0,0.0,0.0,2.5238095238095237,3.0,0.0
722,878.0,71938.33333333333,0.019615495963841892,0.17423175752227393,4.0,0.0,47.95238095238095,1.0,1.0,2.0
726,638.0,3913.8571428571427,0.021899356963534324,0.17226590836233713,2.0,494.3809523809524,3.238095238095238,1.0,1.5714285714285714,2.0
837,78.0,14.523809523809524,0.002597402597402597,0.13158429150285422,2.0,0.0,0.0,1.0,1.0,2.0
428,538.0,1739.6190476190477,-0.001094890510948896,0.3057774395833187,0.0,415.23809523809524,0.0,3.0,3.0,1.0
326,210.0,76.04761904761905,-0.024611454119650832,0.24751487472880127,1.0,0.0,0.0,2.0,1.4285714285714286,1.0
747,626.0,2640.3809523809523,0.014946879990070577,0.11828148060329839,4.0,425.42857142857144,0.0,1.0,1.0,2.0
713,619.0,2249.190476190476,0.009734582357533175,0.11828744598236707,4.0,378.57142857142856,0.0,1.2857142857142858,1.0,2.0
359,415.0,630.3809523809524,-0.0007800249286317406,0.2781376250701987,3.0,0.19047619047619047,0.0,2.0,2.0,1.0
31,3.0,369.9047619047619,0.003887116343863753,0.2529309215416468,4.0,0.0,0.0,1.619047619047619,2.357142857142857,0.0
912,855.0,12809.57142857143,0.009964647348088999,0.08038092164944584,2.0,0.0,105.04761904761905,1.0,1.0,2.0
380,172.0,205.14285714285714,0.048217010806938854,0.3246512522991998,5.0,0.0,0.0,1.619047619047619,2.4642857142857144,1.0
179,303.0,942.2380952380952,-0.013780663780663777,0.1672178966132009,3.0,0.0,0.0,2.5,2.5,0.0
523,948.0,24440.904761904763,-0.013358754084142686,0.23538366497858051,4.0,0.0,348.1904761904762,1.0,1.0,1.0
402,350.0,391.85714285714283,0.016480758505298385,0.28910825000282764,1.0,0.0,0.0,2.3095238095238093,2.0,1.0
141,309.0,836.1904761904761,-0.03236663447540251,0.23799872174306064,2.0,0.0,0.0,2.5,2.5,0.0
824,64.0,6.095238095238095,0.02807881773399014,0.31166477194561126,2.0,0.0,0.0,1.6666666666666667,1.0,2.0
472,365.0,403.6666666666667,-0.02205916826855454,0.2867329135365549,2.0,0.0,0.0,2.0,2.0,1.0
576,593.0,1620.2380952380952,-0.02114427860696517,0.2166111735682234,6.0,422.85714285714283,0.0,3.0,2.142857142857143,1.0
421,352.0,392.7142857142857,0.01240140227870289,0.2837649516056229,3.0,0.0,0.0,2.261904761904762,2.0,1.0
73,784.0,89078.33333333333,-0.03491449562427665,0.25441225891174857,1.0,0.0,323.57142857142856,1.2857142857142858,1.0,0.0
159,917.0,82671.76190476191,-0.02984704843657484,0.24248445028834006,1.0,0.0,43.57142857142857,1.0,1.0,0.0
725,474.0,486.8095238095238,0.000915435511646877,0.09577080491410139,6.0,9.857142857142858,0.0,2.0,1.2857142857142858,2.0
911,850.0,9173.619047619048,0.006712320217683531,0.06032650740053061,4.0,0.0,122.04761904761905,1.0,1.0,2.0
340,944.0,27238.190476190477,-0.017970890111751212,0.23945215677170492,0.0,0.0,310.4761904761905,1.0,1.0,1.0
320,100.0,37.285714285714285,-0.010890863522442468,0.21336845113935754,3.0,0.0,0.0,1.0,1.0,1.0
566,512.0,1451.142857142857,-0.005347670438213698,0.18970046991294623,2.0,316.14285714285717,0.0,3.0,3.0,1.0
759,630.0,2955.6666666666665,0.017898734237642523,0.1323622725344885,1.0,440.0,0.047619047619047616,1.0,1.0,2.0
932,688.0,5101.761904761905,0.006883950044848622,0.05185351525560678,3.0,219.28571428571428,676.3333333333334,3.0,3.0,2.0
114,926.0,59565.666666666664,-0.025954647244807654,0.26924158190662045,3.0,0.0,35.76190476190476,1.0,1.0,0.0
57,778.0,130570.71428571429,-0.03430766830356593,0.24905337914766096,2.0,0.0,390.0,1.5714285714285714,1.0,0.0
351,650.0,5882.380952380952,0.03622223898043059,0.28774354760042525,0.0,602.0,10.047619047619047,1.1904761904761905,3.0,1.0
19,11.0,312.0,-0.042739754524651535,0.28822098498453264,5.0,0.0,0.0,2.0,2.9285714285714284,0.0
282,207.0,83.28571428571429,-0.024952097083244622,0.24820157835112175,5.0,0.0,0.0,2.0476190476190474,1.6428571428571428,0.0
163,933.0,43431.09523809524,-0.022001634300064236,0.23341859958787511,3.0,0.0,137.85714285714286,1.0,1.0,0.0
914,700.0,16377.142857142857,0.01515543846111123,0.09964291028434666,1.0,43.666666666666664,828.047619047619,3.0,3.0,2.0
616,397.0,492.6190476190476,0.029691103289234123,0.22756154893676675,6.0,0.0,0.0,2.0,2.0,1.0
660,601.0,1562.047619047619,0.016614169412676877,0.2149620676794322,0.0,400.3809523809524,0.0,3.0,1.0,2.0
103,758.0,329682.5714285714,-0.018379037254721373,0.18773410209636957,3.0,0.0,119.14285714285714,2.1904761904761907,1.7857142857142858,0.0
206,662.0,5994.952380952381,-0.024024818826162964,0.23042102823120628,5.0,676.0952380952381,39.04761904761905,2.3333333333333335,3.0,0.0
262,899.0,120555.0,0.0048950678533927336,0.24272957848047863,4.0,0.0,23.857142857142858,1.0,1.0,0.0
574,516.0,1488.6190476190477,0.00913663800987745,0.21369935082425634,6.0,349.9047619047619,0.0,3.0,3.0,1.0
586,288.0,772.3809523809524,0.03839521474376246,0.2820601885224144,2.0,0.0,0.0,2.357142857142857,2.5,1.0
543,506.0,1393.0,0.014404651777454733,0.18461914413200275,3.0,253.85714285714286,0.0,2.619047619047619,3.0,1.0
610,952.0,23551.238095238095,-0.019506874817755645,0.2377587706579842,1.0,0.0,350.57142857142856,1.0,1.0,1.0
816,66.0,7.9523809523809526,0.01781894576012223,0.15441009736328024,4.0,0.0,0.0,1.5714285714285714,1.0,2.0
86,813.0,23254.285714285714,-0.030039016082396782,0.23891274702892287,2.0,0.0,538.952380952381,1.0,1.0,0.0
655,604.0,1642.7142857142858,0.015847081121600125,0.19036866585209788,3.0,387.3333333333333,0.0,2.7142857142857144,1.0,2.0
880,713.0,53850.57142857143,0.018154089384422773,0.11865416068090526,0.0,2.142857142857143,465.76190476190476,3.0,3.0,2.0
240,128.0,28.095238095238095,-0.018932178932178936,0.22552049666283103,3.0,0.0,0.0,1.0,1.0,0.0
310,327.0,441.3809523809524,-0.016684151503093006,0.22617539844283593,6.0,0.0,0.0,2.5,2.5,0.0
395,448.0,575.9047619047619,-0.017340653926019772,0.22827358705638842,1.0,1.4761904761904763,0.0,2.0,2.0,1.0
404,292.0,875.4285714285714,0.04061122363874657,0.3075841417289519,6.0,0.0,0.0,2.4523809523809526,2.5,1.0
249,666.0,5469.238095238095,-0.043103072061364205,0.30192422289033477,2.0,652.7619047619048,64.9047619047619,2.7142857142857144,3.0,0.0
896,848.0,8211.333333333334,0.003093080469228832,0.043381408807106434,2.0,0.0,140.8095238095238,1.0,1.0,2.0
297,212.0,74.38095238095238,-0.01849052586757504,0.24293948379667962,3.0,0.0,0.0,2.0,1.2857142857142858,0.0
544,507.0,1412.2380952380952,0.015070221175679084,0.1870729327272127,4.0,265.2857142857143,0.0,2.7142857142857144,3.0,1.0
140,930.0,49771.90476190476,-0.025757002012657605,0.26740609097931545,0.0,0.0,79.9047619047619,1.0,1.0,0.0
754,489.0,755.7619047619048,0.03043093270365997,0.21612939483454555,0.0,90.80952380952381,0.0,1.4761904761904763,3.0,2.0
525,342.0,373.9047619047619,-0.012082702573500114,0.22317063991363928,0.0,0.0,0.0,2.5,2.0,1.0
809,484.0,571.8095238095239,0.012238362118266035,0.10446675029693685,2.0,53.23809523809524,0.0,1.7142857142857142,2.2857142857142856,2.0
844,722.0,104225.38095238095,0.01957645690166703,0.13437249936972334,2.0,0.19047619047619047,189.0,3.0,3.0,2.0
47,19.0,112.04761904761905,-0.025848938596813947,0.22712494612151335,6.0,0.0,0.0,2.3333333333333335,3.0,0.0
413,108.0,33.904761904761905,-0.02217068645640074,0.257308672497541,4.0,0.0,0.0,1.0,1.0,1.0
2,40.0,27.047619047619047,-0.030002951593860683,0.23139656932282357,6.0,0.0,0.0,3.0,2.0714285714285716,0.0
69,762.0,283787.09523809527,-0.020637213160881435,0.2072253078936196,0.0,0.0,141.61904761904762,2.0,1.5,0.0
637,388.0,432.42857142857144,0.005537282560781255,0.13221796881351794,4.0,0.0,0.0,2.0,2.0,2.0
907,163.0,71.04761904761905,0.02849007141350528,0.21657845442441728,3.0,0.0,0.0,1.1904761904761905,2.142857142857143,2.0
870,715.0,61454.23809523809,0.018345443214489478,0.11997214667148187,2.0,1.3333333333333333,416.57142857142856,3.0,3.0,2.0
41,0.0,349.42857142857144,0.02817909763885508,0.2684482472367827,1.0,0.0,0.0,1.4761904761904763,2.142857142857143,0.0
372,113.0,31.61904761904762,-0.017012987012987008,0.2524227840444715,2.0,0.0,0.0,1.0,1.0,1.0
780,841.0,7749.238095238095,-0.005695204922398242,0.07534134341895211,2.0,0.0,248.0,1.0,1.0,2.0
593,382.0,417.3333333333333,0.0008102684487524076,0.12369672941836014,5.0,0.0,0.0,2.0,2.0,1.0
180,910.0,103843.61904761905,-0.025082890166699442,0.24090842606340743,1.0,0.0,50.142857142857146,1.0,1.0,0.0
511,171.0,188.47619047619048,0.048131398013750944,0.3224127201313373,4.0,0.0,0.0,1.5714285714285714,2.4285714285714284,1.0
719,82.0,22.523809523809526,0.014347557204700061,0.24675362849936497,6.0,0.0,0.0,1.0,1.0,2.0
154,797.0,42215.333333333336,-0.02052625458680035,0.22484197969739536,0.0,0.0,382.8095238095238,1.0,1.0,0.0
584,950.0,23891.571428571428,-0.01045390993577522,0.23159418902358636,6.0,0.0,355.2857142857143,1.0,1.0,1.0
546,592.0,1655.142857142857,-0.024804548685145696,0.23030046066247087,5.0,428.85714285714283,0.0,3.0,2.2857142857142856,1.0
776,871.0,51266.857142857145,0.02644895378621652,0.19384755378588553,4.0,0.0,89.57142857142857,1.0,1.0,2.0
354,833.0,9163.095238095239,-0.029876890516034458,0.2642508048726219,1.0,0.0,342.0952380952381,1.0,1.0,1.0
210,659.0,6292.0,-0.022052507682078743,0.22362852964653773,2.0,685.2857142857143,28.80952380952381,2.0476190476190474,3.0,0.0
644,390.0,437.76190476190476,0.014536638296429413,0.1494487977641063,6.0,0.0,0.0,2.0,2.0,2.0
665,600.0,1538.6190476190477,0.01227789623312011,0.20333191252363467,6.0,402.3333333333333,0.0,3.0,1.1428571428571428,2.0
929,697.0,11695.238095238095,0.010381620377003787,0.06697537557455067,5.0,69.47619047619048,804.6666666666666,3.0,3.0,2.0
222,127.0,29.0,-0.014054834054834058,0.20810728477232282,2.0,0.0,0.0,1.0,1.0,0.0
328,328.0,427.0952380952381,-0.017429213895644984,0.2603856806175406,0.0,0.0,0.0,2.5,2.5,1.0
943,160.0,38.76190476190476,0.015418688040497782,0.14523121145546877,0.0,0.0,0.0,1.0476190476190477,2.0357142857142856,2.0
286,576.0,2133.8571428571427,0.004958570840923782,0.20579080485183696,3.0,460.85714285714283,0.0,3.0,3.0,0.0
137,755.0,348392.71428571426,-0.012778435468980364,0.18085056668301774,0.0,0.0,113.0952380952381,2.3333333333333335,2.0,0.0
183,198.0,119.23809523809524,-0.030224321133412037,0.2323505850012664,3.0,0.0,0.0,2.261904761904762,2.0,0.0
748,733.0,206945.04761904763,0.021775487698620352,0.152612866483482,6.0,0.047619047619047616,136.38095238095238,3.0,2.5714285714285716,2.0
635,222.0,60.333333333333336,0.0027103331451157524,0.1639847227273465,6.0,0.0,0.0,1.7142857142857142,1.0,2.0
611,286.0,730.5714285714286,0.04254746501937512,0.2834825199580302,0.0,0.0,0.0,2.3095238095238093,2.5,1.0
38,1.0,355.57142857142856,0.019886272741815852,0.26403645758680827,2.0,0.0,0.0,1.5238095238095237,2.2142857142857144,0.0
204,904.0,116144.19047619047,-0.014872107579181736,0.2390721879238039,2.0,0.0,24.38095238095238,1.0,1.0,0.0
946,159.0,26.61904761904762,0.008660017476722811,0.08018742811307852,6.0,0.0,0.0,1.0,2.0,2.0
197,121.0,31.904761904761905,0.0002210555402044774,0.22445596033652415,3.0,0.0,0.0,1.0,1.0,0.0
416,536.0,1745.2380952380952,0.002734856384491425,0.3031260362897079,5.0,411.3333333333333,0.0,3.0,3.0,1.0
948,154.0,17.047619047619047,-0.0008341527923773353,0.026349760149945126,1.0,0.0,0.0,1.0,1.6428571428571428,2.0
654,223.0,60.23809523809524,0.0054884246188594,0.1634436772370515,0.0,0.0,0.0,1.6666666666666667,1.0,2.0
366,589.0,1818.8095238095239,-0.035652730830813016,0.2714626738759239,2.0,441.6666666666667,0.0,3.0,2.7142857142857144,1.0
854,71.0,9.666666666666666,0.012929717341482044,0.1550291113786563,2.0,0.0,0.0,1.3333333333333333,1.0,2.0
625,221.0,59.714285714285715,0.003783173348390739,0.16533503493820606,5.0,0.0,0.0,1.7619047619047619,1.0,1.0
56,767.0,235339.7142857143,-0.02567064253964082,0.2175041289164273,5.0,0.0,224.71428571428572,2.0,1.1428571428571428,0.0
147,794.0,48581.619047619046,-0.027407569705899498,0.258015059206808,4.0,0.0,362.7142857142857,1.0,1.0,0.0
851,76.0,13.142857142857142,0.007849503437738735,0.1462688868032548,0.0,0.0,0.0,1.0952380952380953,1.0,2.0
125,919.0,76105.23809523809,-0.02332671031100339,0.26028671049708757,3.0,0.0,37.95238095238095,1.0,1.0,0.0
770,276.0,472.6190476190476,0.020677361853832434,0.14692522331583183,4.0,0.0,0.0,1.9761904761904763,2.5,2.0
549,505.0,1361.7619047619048,0.016325308420170076,0.23634502020548318,2.0,242.71428571428572,0.0,2.5238095238095237,3.0,1.0
145,913.0,95054.0,-0.02148281035289756,0.23056041525811427,4.0,0.0,46.095238095238095,1.0,1.0,0.0
446,93.0,32.04761904761905,0.023622928795342585,0.27296300978510807,3.0,0.0,0.0,1.0,1.0,1.0
9,37.0,35.42857142857143,-0.03566321319130307,0.2697933071621011,3.0,0.0,0.0,3.0,2.2857142857142856,0.0
275,320.0,546.047619047619,-0.03428867851121773,0.2495877159045352,6.0,0.0,0.0,2.5,2.5,0.0
478,363.0,403.14285714285717,-0.01707065497679216,0.2890483791140306,0.0,0.0,0.0,2.0,2.0,1.0
585,501.0,1229.0,0.0351520296342028,0.27119378068784966,5.0,211.23809523809524,0.0,2.142857142857143,3.0,1.0
548,520.0,1544.095238095238,0.011979670229167213,0.235649656258501,3.0,369.85714285714283,0.0,3.0,3.0,1.0
559,949.0,24189.571428571428,-0.0119175844305378,0.23367206740152255,5.0,0.0,362.7142857142857,1.0,1.0,1.0
640,389.0,435.5238095238095,0.01020311281407887,0.14277620692612406,5.0,0.0,0.0,2.0,2.0,2.0
582,220.0,62.285714285714285,0.0021230942970073383,0.1737639112140368,4.0,0.0,0.0,1.8095238095238095,1.0,1.0
573,502.0,1268.2380952380952,0.03310034617335126,0.26131190329021625,6.0,219.66666666666666,0.0,2.238095238095238,3.0,1.0
688,882.0,83202.57142857143,0.01153654772624711,0.16244907191023503,1.0,0.0,29.714285714285715,1.0,1.0,2.0
814,244.0,85.85714285714286,0.0053125,0.08419706767671392,0.0,0.0,0.0,1.0,1.1428571428571428,2.0
669,236.0,74.76190476190476,0.01687272727272727,0.20674861662461122,6.0,0.0,0.0,1.0476190476190477,1.0,2.0
269,206.0,88.42857142857143,-0.02623753058535667,0.24522933370818648,4.0,0.0,0.0,2.0714285714285716,1.7142857142857142,0.0
794,869.0,44115.142857142855,0.023441032382451422,0.17758053021751066,2.0,0.0,92.42857142857143,1.0,1.0,2.0
606,499.0,1151.4285714285713,0.03724119683372654,0.2807964853817108,3.0,194.0,0.0,1.9523809523809523,3.0,1.0
325,209.0,77.66666666666667,-0.025537577176921435,0.249419284331063,0.0,0.0,0.0,2.0,1.5,1.0
398,437.0,583.7142857142857,0.00785346728742955,0.25020489775357685,4.0,1.2857142857142858,0.0,2.0,2.0,1.0
612,595.0,1565.7142857142858,-0.021961620469083152,0.21676308312862613,1.0,413.95238095238096,0.0,3.0,1.8571428571428572,1.0
785,272.0,401.2857142857143,0.02132145442725647,0.14794833340135857,0.0,0.0,0.0,1.7380952380952381,2.4642857142857144,2.0
